PG.ProteinGroups,PG.Genes,Log2FC,Raw_P_Value,FDR_Adjusted_P,Passed_Raw_Threshold,Passed_FDR_Threshold,Significance_Tier
O43175,PHGDH,0.6385712847257601,0.28690410213288936,0.641620554760231,False,False,Not Significant
O43242,PSMD3,0.7369980067303672,0.07371878628846777,0.46698131801521325,False,False,Not Significant
O43264,ZW10,3.3719790807408248,0.09656659876509202,0.48969112576893725,False,False,Not Significant
O43290,SART1,2.078634382829332,0.3044566403715021,0.641620554760231,False,False,Not Significant
O43314,PPIP5K2,2.7734194180712852,0.18242024216229907,0.5522606915850853,False,False,Not Significant
O43324,EEF1E1,3.2901446349941565,0.18169094676748596,0.5522606915850853,False,False,Not Significant
O43390,HNRNPR,-0.5855891906461146,0.5256188568136951,0.7522263555451515,False,False,Not Significant
O43592,XPOT,1.0654014572765806,0.6080105840353985,0.8006864368723638,False,False,Not Significant
O43670,ZNF207,-1.4959506082871084,0.033715300453708484,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
O43684,BUB3,-0.08960632933510304,0.8317773578326505,0.9355776727357333,False,False,Not Significant
O43707,ACTN4,-0.05140185684632126,0.9875222229394608,0.9963485533150237,False,False,Not Significant
O43790;O43790,KRT86,-0.608345686180618,0.7461918875493743,0.8939851751361781,False,False,Not Significant
O43795,MYO1B,1.8733771844603906,0.40306711511783083,0.6499696015110993,False,False,Not Significant
O43809,NUDT21,0.3268423072895361,0.5700562732983443,0.7774013907405276,False,False,Not Significant
O60264,SMARCA5,4.782921374369489,0.05867134183369312,0.4599799269233249,False,False,Not Significant
O60506,SYNCRIP,-0.34486637655261276,0.5059362349778126,0.7351097004478838,False,False,Not Significant
O60524,NEMF,0.3034900441699683,0.8328854137255516,0.936050411296842,False,False,Not Significant
O60684,KPNA6,-0.441129100911124,0.8794269484856807,0.9505444444673643,False,False,Not Significant
O60739,EIF1B,1.1512444094479948,0.04400869824552084,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
O60749,SNX2,1.9460903764222794,0.3398907492388007,0.641620554760231,False,False,Not Significant
O60762,DPM1,-2.219287487456186,0.16966352004639917,0.5522606915850853,False,False,Not Significant
O60814;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879,H2BC12;H2BC5;H2BC4;H2BC18;H2BC9;H2BC15;H2BC14,0.6406678686564806,0.07162739034972275,0.46698131801521325,False,False,Not Significant
O60832,DKC1,0.9462860595562254,0.3910022189557705,0.641620554760231,False,False,Not Significant
O60841,EIF5B,-1.5659138405755018,0.08471411453015612,0.4728165995960425,False,False,Not Significant
O60869,EDF1,0.5410668413007187,0.35117222079459176,0.641620554760231,False,False,Not Significant
O60870,KIN,1.0591391031542168,0.6549511466203495,0.8323108921220059,False,False,Not Significant
O60885;Q15059,BRD4;BRD3,2.4866816200030746,0.1898969689706658,0.5522606915850853,False,False,Not Significant
O75131,CPNE3,3.72862398355442,0.11879731903130261,0.5283763111163492,False,False,Not Significant
O75179,ANKRD17,1.403155683332379,0.3910022189557705,0.641620554760231,False,False,Not Significant
O75190,DNAJB6,1.8261195577383167,0.41938465586804385,0.6620042767401983,False,False,Not Significant
O75223,GGCT,1.7464379435975115,0.35513851393719015,0.641620554760231,False,False,Not Significant
O75342,ALOX12B,2.146911324011013,0.3910022189557705,0.641620554760231,False,False,Not Significant
O75367,MACROH2A1,0.053647627157693556,0.9108523856581886,0.9662276670933707,False,False,Not Significant
O75369,FLNB,0.8216099095294735,0.7052948089540108,0.8647134800247049,False,False,Not Significant
O75390,CS,1.5368221497156274,0.48157444679478,0.7178782279164245,False,False,Not Significant
O75394,MRPL33,1.7232930431136753,0.2469797341469736,0.6090339274416662,False,False,Not Significant
O75400,PRPF40A,1.262798904048779,0.03201275907767482,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
O75436,VPS26A,3.48988969091095,0.0654065071506927,0.4599799269233249,False,False,Not Significant
O75439,PMPCB,1.4942954442359675,0.5295221828441378,0.7538868875987205,False,False,Not Significant
O75475,PSIP1,0.15896636414051457,0.7521936774487793,0.9003831090657772,False,False,Not Significant
O75477,ERLIN1,2.97330616812378,0.18454370552193305,0.5522606915850853,False,False,Not Significant
O75494,SRSF10,0.06006085769910996,0.9247586111250135,0.9712219887448218,False,False,Not Significant
O75531,BANF1,-0.05959711350113306,0.974808498909403,0.9943427931976403,False,False,Not Significant
O75533,SF3B1,3.303208513710092,0.18383968711607074,0.5522606915850853,False,False,Not Significant
O75534,CSDE1,5.187847505706133,0.0582553936520339,0.4599799269233249,False,False,Not Significant
O75643,SNRNP200,-3.5144267172934596,0.10368595266385809,0.5021942404822451,False,False,Not Significant
O75683,SURF6,4.0366601524620345,0.07463518729498558,0.46698131801521325,False,False,Not Significant
O75821,EIF3G,4.529222267523886,0.06516777170592805,0.4599799269233249,False,False,Not Significant
O75830;P30740;P50452;P50453,SERPINI2;SERPINB1;SERPINB8;SERPINB9,-1.9291470726634707,0.37513595734827265,0.641620554760231,False,False,Not Significant
O75940,SMNDC1,-0.4906347661975552,0.8380563370168734,0.9370787108114097,False,False,Not Significant
O75964,ATP5MG,5.543269990363047,0.01679370880428071,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
O76003,GLRX3,1.2699704661451703,0.3910022189557706,0.641620554760231,False,False,Not Significant
O76009;O76009,KRT33A,-1.0802630640737239,0.6777698978990704,0.8478353226476423,False,False,Not Significant
O76011;O76011,KRT34,-1.0859319375009884,0.6842968421591351,0.8520841739968736,False,False,Not Significant
O76013;O76013,KRT36,-0.1736971404099601,0.9382467555213411,0.9793742485415738,False,False,Not Significant
O76021,RSL1D1,-0.5001933726097416,0.17552298533996147,0.5522606915850853,False,False,Not Significant
O76094,SRP72,-0.4923841417296515,0.09558489647819346,0.48969112576893725,False,False,Not Significant
O94776,MTA2,0.9607526167149976,0.578595225363623,0.7851127634296021,False,False,Not Significant
O94832,MYO1D,0.2687305140907421,0.8131591611981834,0.9273925453402914,False,False,Not Significant
O94905,ERLIN2,2.8683848484392374,0.10572190536918323,0.5025117082812462,False,False,Not Significant
O94906,PRPF6,2.534563113834051,0.36259114372902695,0.641620554760231,False,False,Not Significant
O94973,AP2A2,0.09821880059856158,0.9545183742400042,0.9871576803500347,False,False,Not Significant
O95104,SCAF4,1.8956188397956237,0.4597267029248288,0.699874768099208,False,False,Not Significant
O95232,LUC7L3,0.09606617822069197,0.8558803427250855,0.9443488221693005,False,False,Not Significant
O95292,VAPB,2.1051290445674242,0.2659146890851965,0.6360455041211818,False,False,Not Significant
O95299,NDUFA10,4.586898026627011,0.06538428953054448,0.4599799269233249,False,False,Not Significant
O95347,SMC2,3.961688766526363,0.028533855292673504,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
O95372,LYPLA2,2.6650194959187465,0.1816972985798065,0.5522606915850853,False,False,Not Significant
O95373,IPO7,-0.647670693163013,0.759249860844307,0.9048503157697915,False,False,Not Significant
O95433,AHSA1,0.368338534764618,0.24545044830422713,0.6090339274416662,False,False,Not Significant
O95470,SGPL1,3.8802930459746237,0.08921141031436759,0.48242319365770875,False,False,Not Significant
O95478,NSA2,-0.8003081364446674,0.22414470786748075,0.5907590199177383,False,False,Not Significant
O95573,ACSL3,3.697790170630971,0.1550426328623365,0.5522606915850853,False,False,Not Significant
O95684,CEP43,0.8862240241608842,0.3910022189557704,0.641620554760231,False,False,Not Significant
O95747,OXSR1,1.1602605601246936,0.5484694684678706,0.7640398634439834,False,False,Not Significant
O95793,STAU1,-0.4652497245858527,0.6809644648967146,0.8508400001975256,False,False,Not Significant
O95816,BAG2,0.5759405741692003,0.7958692239275863,0.9219143590573138,False,False,Not Significant
O95831,AIFM1,0.6941441796716266,0.18407401980844068,0.5522606915850853,False,False,Not Significant
O95969,SCGB1D2,-1.7166277871695463,0.15966376314172182,0.5522606915850853,False,False,Not Significant
O96008,TOMM40,2.72012797482053,0.13063527031245756,0.5522606915850853,False,False,Not Significant
P00338,LDHA,0.40518159058979286,0.23408335195067637,0.6014560921244818,False,False,Not Significant
P00374,DHFR,1.7073555321928824,0.13312393213021742,0.5522606915850853,False,False,Not Significant
P00387,CYB5R3,-0.30454537145249994,0.8576413562315863,0.9443769302841335,False,False,Not Significant
P00403,MT-CO2,3.147185810974087,0.1818818361709364,0.5522606915850853,False,False,Not Significant
P00441;P00441,SOD1,1.9792799013810676,0.37231315746256144,0.641620554760231,False,False,Not Significant
P00491,PNP,0.859022802164688,0.6905611973232091,0.8556384277574481,False,False,Not Significant
P00492,HPRT1,1.2025511442949588,0.49647553310258324,0.7297010805103842,False,False,Not Significant
P00505,GOT2,0.5852032767921007,0.8129247426952677,0.9273925453402914,False,False,Not Significant
P00558,PGK1,0.05864796383712001,0.9245360262853805,0.9712219887448218,False,False,Not Significant
P00698,LYZ,0.20098051623253266,0.9373625229791818,0.9793742485415738,False,False,Not Significant
P00711,LALBA,0.2514167083991339,0.5055561289704644,0.7351097004478838,False,False,Not Significant
P00761,,1.1277794316604606,0.0849840131347247,0.4728165995960425,False,False,Not Significant
P00918;P00918,CA2,1.6935937789056892,0.4206479008072056,0.6626178159706098,False,False,Not Significant
P01040,CSTA,4.094174899718202,0.07296890350328583,0.46698131801521325,False,False,Not Significant
P01834,IGKC,4.207995318209903,0.1533036514927926,0.5522606915850853,False,False,Not Significant
P01857,IGHG1,0.96376586057068,0.6509140733352029,0.8310450786202731,False,False,Not Significant
P02441,,-1.8576108357741274,0.3910022189557703,0.641620554760231,False,False,Not Significant
P02533,KRT14,-0.9397558284346594,0.16533493222289528,0.5522606915850853,False,False,Not Significant
P02534,,-2.2061822258727224,0.3910022189557706,0.641620554760231,False,False,Not Significant
P02538,KRT6A,-0.04697823368276488,0.9695306010919812,0.9936228524745379,False,False,Not Significant
P02539,,-1.6715004120352024,0.3910022189557705,0.641620554760231,False,False,Not Significant
P02545,LMNA,3.8896314083202514,0.057857950368284415,0.4599799269233249,False,False,Not Significant
P02662,CSN1S1,0.8582007140550587,0.02950955780747095,0.4599799269233249,False,False,Not Significant
P02663,CSN1S2,1.212104142091718,0.06309327505986691,0.4599799269233249,False,False,Not Significant
P02666,CSN2,0.9540508942118855,0.24249416699756607,0.6062463659252094,False,False,Not Significant
P02668,CSN3,1.5128420171772259,0.035240850598211707,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
P02768;P02768,ALB,-0.21462542907061355,0.6557423284094483,0.8323108921220059,False,False,Not Significant
P02769,ALB,0.24626379555160405,0.3154676655071374,0.641620554760231,False,False,Not Significant
P02786,TFRC,3.325583413852401,0.14715996846102763,0.5522606915850853,False,False,Not Significant
P04004,VTN,3.2035814759372387,0.3709427514878335,0.641620554760231,False,False,Not Significant
P04040,CAT,-0.2770773473012973,0.5910379048439043,0.7912449978052599,False,False,Not Significant
P04070,PROC,-1.7506173926081399,0.6039840261097129,0.7989426032353779,False,False,Not Significant
P04075,ALDOA,-0.9632840958560784,0.3644819357612678,0.641620554760231,False,False,Not Significant
P04080,CSTB,4.439874976193066,0.1078129454945804,0.5025117082812462,False,False,Not Significant
P04083,ANXA1,-1.0041659398441092,0.6746191792696339,0.846227376023937,False,False,Not Significant
P04181,OAT,3.1162375466175383,0.07382420638379218,0.46698131801521325,False,False,Not Significant
P04183,TK1,2.2451656425163073,0.39863376274953827,0.6481965962988311,False,False,Not Significant
P04259,KRT6B,-0.5237891427696475,0.40011851195186127,0.6482872556743847,False,False,Not Significant
P04264;P04264,KRT1,-0.8195141076534647,0.3007176875716177,0.641620554760231,False,False,Not Significant
P04279,SEMG1,-2.477422276895982,0.1903903186641881,0.5522606915850853,False,False,Not Significant
P04350,TUBB4A,-0.10939888668990472,0.9499498606422655,0.9854281709863745,False,False,Not Significant
P04406,GAPDH,0.6279595046726518,0.07651494042424141,0.46698131801521325,False,False,Not Significant
P04792,HSPB1,0.25762825736379735,0.7727455722646511,0.9082096060899743,False,False,Not Significant
P04843,RPN1,0.20868097606301106,0.7622255754892188,0.9054148551575985,False,False,Not Significant
P04844,RPN2,0.3075309608504817,0.5884608001507456,0.7912449978052599,False,False,Not Significant
P04899,GNAI2,1.1123011232762883,0.10768339796694289,0.5025117082812462,False,False,Not Significant
P04908;Q7L7L0;Q93077,H2AC4;H2AC25;H2AC6,0.7848626908379277,0.3368765941880541,0.641620554760231,False,False,Not Significant
P05023,ATP1A1,-0.4061501470216662,0.8013855399883637,0.9243099321391212,False,False,Not Significant
P05089,ARG1,0.3877799955697263,0.28310142665426347,0.641620554760231,False,False,Not Significant
P05091,ALDH2,2.149642563307805,0.18385359267000523,0.5522606915850853,False,False,Not Significant
P05109,S100A8,-1.4829384655899958,0.0848498819155045,0.4728165995960425,False,False,Not Significant
P05114,HMGN1,0.09178911293643122,0.9763719203128363,0.9946423529534207,False,False,Not Significant
P05141,SLC25A5,0.852152981529521,0.12114085913212785,0.5370446556313551,False,False,Not Significant
P05165,PCCA,-0.2753602593383597,0.4442150156896115,0.6857687715302202,False,False,Not Significant
P05166,PCCB,0.21703134716537598,0.46439047145880463,0.7038256477231994,False,False,Not Significant
P05198,EIF2S1,3.0908378766035187,0.18169488549528223,0.5522606915850853,False,False,Not Significant
P05204,HMGN2,-1.9237940242477307,0.3736669453909828,0.641620554760231,False,False,Not Significant
P05386,RPLP1,1.0509371850008424,0.10601214628649655,0.5025117082812462,False,False,Not Significant
P05387,RPLP2,0.19126560769434775,0.7810471714538849,0.9132347082033826,False,False,Not Significant
P05388,RPLP0,1.0444879374925673,0.022093555042091623,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
P05455,SSB,-0.34101378461649245,0.8386200365674482,0.9370787108114097,False,False,Not Significant
P05783,KRT18,5.431853529274384,0.09249663830461716,0.48969112576893725,False,False,Not Significant
P05787,KRT8,-0.9739877235784338,0.37440263719368755,0.641620554760231,False,False,Not Significant
P06396;P06396,GSN,0.569338358844325,0.824873685494468,0.9331981338186178,False,False,Not Significant
P06454,PTMA,5.902133334335498,0.06262559404920962,0.4599799269233249,False,False,Not Significant
P06493,CDK1,1.3595736725232097,0.4702814868055873,0.7088074236349993,False,False,Not Significant
P06576,ATP5F1B,0.22217889259562185,0.609916014210173,0.8012262660488508,False,False,Not Significant
P06702,S100A9,-0.8635371210190135,0.35988904634340596,0.641620554760231,False,False,Not Significant
P06733,ENO1,0.5323232086567167,0.163163408243112,0.5522606915850853,False,False,Not Significant
P06737,PYGL,0.16426800143876186,0.7982497989100927,0.9232260663702521,False,False,Not Significant
P06744,GPI,-1.044909493176327,0.44604398279485824,0.6875038058706705,False,False,Not Significant
P06748,NPM1,0.6174522291262914,0.2192396206437496,0.5873722907404394,False,False,Not Significant
P07093,SERPINE2,1.2984766037414364,0.3910022189557705,0.641620554760231,False,False,Not Significant
P07195,LDHB,-0.17835022119459687,0.6922731223002153,0.8565306540459936,False,False,Not Significant
P07305,H1-0,0.4220856087857108,0.5973221955510565,0.7923542964376099,False,False,Not Significant
P07339,CTSD,-0.4117184089326429,0.5524916686972174,0.7660595172930053,False,False,Not Significant
P07355,ANXA2,-0.5517499164347184,0.2282128612974575,0.5938770635293301,False,False,Not Significant
P07384,CAPN1,1.038520483419334,0.04020743848796795,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
P07437,TUBB,1.1363644645299296,0.08615614746496587,0.4728165995960425,False,False,Not Significant
P07602,PSAP,-1.5986307412794014,0.1954027280254576,0.5540481517555162,False,False,Not Significant
P07737,PFN1,-0.4013981926887915,0.44799893681734737,0.6897359196927713,False,False,Not Significant
P07741,APRT,2.048609383933824,0.3456139557189271,0.641620554760231,False,False,Not Significant
P07814,EPRS1,0.6272807634112745,0.3299696851064022,0.641620554760231,False,False,Not Significant
P07858,CTSB,0.694734397857927,0.67659585584449,0.8473021245717914,False,False,Not Significant
P07900,HSP90AA1,0.07778568980719314,0.8746573156152914,0.9496679788191058,False,False,Not Significant
P07910,HNRNPC,-0.3748667059508275,0.4864317304207946,0.7197810127036376,False,False,Not Significant
P07954,FH,-1.434464094076111,0.3910022189557705,0.641620554760231,False,False,Not Significant
P08133,ANXA6,-0.3179919065062453,0.8880352996177121,0.9569406514486984,False,False,Not Significant
P08237,PFKM,0.5492936401009523,0.8126467062975764,0.9273925453402914,False,False,Not Significant
P08238,HSP90AB1,-0.2522135964844825,0.634945194764121,0.8183337216609553,False,False,Not Significant
P08243,ASNS,0.9314360475422983,0.5337923130900611,0.7556249017474591,False,False,Not Significant
P08559,PDHA1,-0.7750050373466477,0.6530320525897958,0.8323108921220059,False,False,Not Significant
P08670,VIM,-1.166675963958042,0.03404983440434714,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
P08708,RPS17,-0.250723924953701,0.7058755887637379,0.8647134800247049,False,False,Not Significant
P08758;P08758,ANXA5,1.015699638048848,0.689133280140323,0.8549775699826615,False,False,Not Significant
P08779,KRT16,0.13422210028017112,0.8793391335784815,0.9505444444673643,False,False,Not Significant
P08865,RPSA,-1.8181681326311732,0.5038399680777749,0.7351097004478838,False,False,Not Significant
P09038,FGF2,-0.8763248925889622,0.06029777592138179,0.4599799269233249,False,False,Not Significant
P09110,ACAA1,1.1839337266142387,0.41920128287930614,0.6620042767401983,False,False,Not Significant
P09211;P09211,GSTP1,1.9059695004427764,0.2841419055768538,0.641620554760231,False,False,Not Significant
P09234,SNRPC,1.0141528403172178,0.12178840686483577,0.5381624082566282,False,False,Not Significant
P09429,HMGB1,0.7056320829208671,0.1642181275117198,0.5522606915850853,False,False,Not Significant
P09622,DLD,0.4931066568924667,0.3443017708533818,0.641620554760231,False,False,Not Significant
P09651,HNRNPA1,0.8276361342880927,0.22508197296299975,0.5913542712462748,False,False,Not Significant
P09661,SNRPA1,3.778293930328786,0.08461728560026632,0.4728165995960425,False,False,Not Significant
P09874,PARP1,0.7009611147517205,0.12343641138704628,0.5384517817236217,False,False,Not Significant
P09960,LTA4H,-0.8696608615012916,0.3910022189557704,0.641620554760231,False,False,Not Significant
P09972,ALDOC,0.8672474328550676,0.3910022189557704,0.641620554760231,False,False,Not Significant
P0C0S5;Q71UI9,H2AZ1;H2AZ2,-1.557118743815189,0.09809082009621799,0.48969112576893725,False,False,Not Significant
P0C7P0,CISD3,-2.987235171717956,0.09644216664463115,0.48969112576893725,False,False,Not Significant
P0CG12,DERPC,0.8157034151834743,0.12600861810236233,0.5410023004331708,False,False,Not Significant
P0CG38,POTEI,-4.70109058664014,0.1798486317163516,0.5522606915850853,False,False,Not Significant
P0DMV8;P0DMV9,HSPA1A;HSPA1B,0.7473513089158832,0.15016713651152314,0.5522606915850853,False,False,Not Significant
P0DP23;P0DP24;P0DP25,CALM1;CALM2;CALM3,2.3515785407006238,0.3668713255929762,0.641620554760231,False,False,Not Significant
P10155,RO60,3.8585481306155636,0.10524529567216173,0.5025117082812462,False,False,Not Significant
P10412,H1-4,8.990950591527323,0.05201978750003289,0.4599799269233249,False,False,Not Significant
P10515,DLAT,2.4715521178069824,0.19894891587743888,0.5582875763076172,False,False,Not Significant
P10599;P10599,TXN,0.7191943767622604,0.27765730352190165,0.641620554760231,False,False,Not Significant
P10620,MGST1,1.4851380511170458,0.3910022189557706,0.641620554760231,False,False,Not Significant
P10809,HSPD1,0.18951549708308413,0.7211895408570966,0.8762454580016067,False,False,Not Significant
P11021,HSPA5,0.9232928062439818,0.07541938317861177,0.46698131801521325,False,False,Not Significant
P11142,HSPA8,0.7208734939392372,0.1608239572120735,0.5522606915850853,False,False,Not Significant
P11177,PDHB,0.40695856649723705,0.5957060661756332,0.7923542964376099,False,False,Not Significant
P11310,ACADM,0.9156814802985553,0.6549487790150201,0.8323108921220059,False,False,Not Significant
P11387,TOP1,0.08742049623321968,0.8606935602261138,0.9448395107054296,False,False,Not Significant
P11413,G6PD,-1.5176220271739946,0.5394188896127076,0.7595733200742203,False,False,Not Significant
P11498,PC,0.4632107398442997,0.08457984797398863,0.4728165995960425,False,False,Not Significant
P11586,MTHFD1,0.9303611354953993,0.07647784726217269,0.46698131801521325,False,False,Not Significant
P11940,PABPC1,0.0775463325709973,0.8282904817434903,0.9331981338186178,False,False,Not Significant
P12004,PCNA,1.1986532763575732,0.4673844565215188,0.7069300557863532,False,False,Not Significant
P12035,KRT3,0.5212313542380027,0.6535880719313172,0.8323108921220059,False,False,Not Significant
P12236,SLC25A6,0.1380491568526434,0.8949624745356489,0.961292503313721,False,False,Not Significant
P12268,IMPDH2,0.6149835528289724,0.42448985598445793,0.6668334559265594,False,False,Not Significant
P12273,PIP,0.7439852566432457,0.0322838477990268,0.4599799269233249,False,False,Not Significant
P12277,CKB,0.5975971631599464,0.2792593115289059,0.641620554760231,False,False,Not Significant
P12532,CKMT1A,-1.1680954457199224,0.6266537499192968,0.8100435576431012,False,False,Not Significant
P12814,ACTN1,1.957061326279937,0.4162808620207125,0.6603243044407805,False,False,Not Significant
P12956,XRCC6,1.0851080701348303,0.247980223171081,0.6090339274416662,False,False,Not Significant
P13010,XRCC5,0.5711585516830624,0.1020515431718104,0.5014157048983174,False,False,Not Significant
P13639,EEF2,-0.08385565928860927,0.5928690312801469,0.7923542964376099,False,False,Not Significant
P13645;P13645,KRT10,-0.025164479832806563,0.9690488583383524,0.9936228524745379,False,False,Not Significant
P13646,KRT13,-1.8421841699402641,0.2483569652682768,0.6090339274416662,False,False,Not Significant
P13647,KRT5,-1.3029696198874738,0.20881616576562695,0.568437068716083,False,False,Not Significant
P13667,PDIA4,-0.5141145590156642,0.7877340091592812,0.917898961015224,False,False,Not Significant
P13797,PLS3,0.4144226515115452,0.045047104668564444,0.4599799269233249,False,False,Not Significant
P13804,ETFA,0.6807179153467162,0.17085169171398634,0.5522606915850853,False,False,Not Significant
P13861,PRKAR2A,5.072154977459751,0.0022676170487926227,0.16031926652603345,True,False,Exploratory (Raw P < 0.05)
P14174,MIF,0.14116107185626348,0.879902809279537,0.9505444444673643,False,False,Not Significant
P14324,FDPS,2.858826419903194,0.18776972252456664,0.5522606915850853,False,False,Not Significant
P14618,PKM,0.8682409306983594,0.024458286019341,0.4599799269233249,False,False,Not Significant
P14625,HSP90B1,0.508167382215758,0.8304931065412924,0.9349058047995856,False,False,Not Significant
P14635,CCNB1,0.0010977759326048497,0.9991642189836173,0.9991642189836173,False,False,Not Significant
P14649,MYL6B,2.533612901301778,0.2306311381643518,0.5978837696032053,False,False,Not Significant
P14678;P63162,SNRPB;SNRPN,0.3774155053417605,0.3242355724986035,0.641620554760231,False,False,Not Significant
P14866,HNRNPL,-0.35693978592970765,0.2579217771847306,0.6257246680007457,False,False,Not Significant
P14868,DARS1,3.275550789713379,0.09432216601724662,0.48969112576893725,False,False,Not Significant
P14923,JUP,0.09876933267588583,0.8372329227752177,0.9370674407048284,False,False,Not Significant
P15241,,1.052889752662771,0.690923315286874,0.8556384277574481,False,False,Not Significant
P15252,,0.8920215124270472,0.4123059375231616,0.6583983064939775,False,False,Not Significant
P15311,EZR,0.692745496832706,0.8046959264823993,0.9265576615419167,False,False,Not Significant
P15531,NME1,-1.9065954159032645,0.3910022189557705,0.641620554760231,False,False,Not Significant
P15636,,-0.19837949602281135,0.7571324027664438,0.9038702516426441,False,False,Not Significant
P15880,RPS2,-0.6758088457034415,0.13893239802622515,0.5522606915850853,False,False,Not Significant
P15882,CHN1,1.2562830176839679,0.20094355620891047,0.5597499920528193,False,False,Not Significant
P15924,DSP,0.41716775831155317,0.3201020421120902,0.641620554760231,False,False,Not Significant
P16401,H1-5,-0.2082592127538696,0.8974840480227223,0.961292503313721,False,False,Not Significant
P16402,H1-3,-0.5939470938250722,0.26749939590045835,0.6369806861291095,False,False,Not Significant
P16403,H1-2,9.712123017234143,0.058680784593899006,0.4599799269233249,False,False,Not Significant
P16615,ATP2A2,0.7784728666874452,0.3211845817009797,0.641620554760231,False,False,Not Significant
P16949,STMN1,2.921225229294227,0.1615115491264564,0.5522606915850853,False,False,Not Significant
P16989,YBX3,-2.577536047274042,0.41539582757807053,0.6596892897710082,False,False,Not Significant
P17026,ZNF22,-3.5482208434952365,0.10900687093448666,0.5036190333774743,False,False,Not Significant
P17096,HMGA1,-0.5703250739170551,0.5345377344511311,0.7556249017474591,False,False,Not Significant
P17174,GOT1,1.5159875269241838,0.3910022189557706,0.641620554760231,False,False,Not Significant
P17655,CAPN2,2.851408559961957,0.1705905093341126,0.5522606915850853,False,False,Not Significant
P17812,CTPS1,0.654211678498748,0.34436042475535106,0.641620554760231,False,False,Not Significant
P17844,DDX5,0.7093110429365321,0.33491782670821546,0.641620554760231,False,False,Not Significant
P17858,PFKL,1.408307076812394,0.3910022189557705,0.641620554760231,False,False,Not Significant
P17980,PSMC3,1.9333227617916595,0.2359864461384815,0.6014560921244818,False,False,Not Significant
P17987,TCP1,0.9298407059374529,0.05237908768538797,0.4599799269233249,False,False,Not Significant
P18077,RPL35A,-1.1497931227570186,0.2444189839140022,0.6090339274416662,False,False,Not Significant
P18085,ARF4,1.4758869704679656,0.5912536096752016,0.7912449978052599,False,False,Not Significant
P18124,RPL7,1.6948809557744156,0.002259771135034843,0.16031926652603345,True,False,Exploratory (Raw P < 0.05)
P18206,VCL,1.0307004507924065,0.3910022189557706,0.641620554760231,False,False,Not Significant
P18583,SON,2.9184517478621004,0.33236918376863084,0.641620554760231,False,False,Not Significant
P18621,RPL17,-0.48945228597091983,0.3449464868349518,0.641620554760231,False,False,Not Significant
P18669,PGAM1,-0.4908230772354534,0.7806046268967796,0.9132347082033826,False,False,Not Significant
P18754,RCC1,1.4542251540600448,0.009053028287064677,0.39745714511919433,True,False,Exploratory (Raw P < 0.05)
P19013,KRT4,-1.9962872263853075,0.2242268546347577,0.5907590199177383,False,False,Not Significant
P19338,NCL,-0.4881993753822105,0.24101443161710112,0.6062463659252094,False,False,Not Significant
P19367,HK1,1.4962540493285865,0.3910022189557703,0.641620554760231,False,False,Not Significant
P19525,EIF2AK2,1.410782609914353,0.43504081805027783,0.676917676229025,False,False,Not Significant
P19623,SRM,-0.15097578673999212,0.7819643287832476,0.9135222759433477,False,False,Not Significant
P20042,EIF2S2,1.586473234860077,0.5636750209055695,0.7715962173319179,False,False,Not Significant
P20073,ANXA7,1.1685411250524567,0.5284104298784447,0.7538868875987205,False,False,Not Significant
P20290,BTF3,0.17890029891575931,0.9338489717666576,0.9784206701881609,False,False,Not Significant
P20339,RAB5A,2.227655469493812,0.2925625087191163,0.641620554760231,False,False,Not Significant
P20340;Q9NRW1,RAB6A;RAB6B,0.14055005156168754,0.9586588667006074,0.9885359615534143,False,False,Not Significant
P20618,PSMB1,-0.6595880212414524,0.7534007711545064,0.9010355444123754,False,False,Not Significant
P20930,FLG,-0.21581233975901704,0.6469754454563739,0.8272766309140893,False,False,Not Significant
P21127;Q9UQ88,CDK11B;CDK11A,3.4761541323618825,0.12450479742528868,0.5396529595408214,False,False,Not Significant
P21283,ATP6V1C1,1.498076426841443,0.352052524888922,0.641620554760231,False,False,Not Significant
P21291,CSRP1,-1.2960682798535719,0.3910022189557705,0.641620554760231,False,False,Not Significant
P21333,FLNA,1.5397566007718186,0.41404316053343543,0.6585910311271219,False,False,Not Significant
P21741,MDK,1.6398191835160743,0.3922324037917063,0.641620554760231,False,False,Not Significant
P21796,VDAC1,-0.21745290868966283,0.918112679184039,0.9696963139708469,False,False,Not Significant
P21964,COMT,1.310713574296662,0.5049272916604425,0.7351097004478838,False,False,Not Significant
P22061,PCMT1,1.005575725841953,0.015606383003808894,0.4599799269233249,True,False,Exploratory (Raw P < 0.05)
P22087,FBL,0.35782517700285155,0.38607991096387667,0.641620554760231,False,False,Not Significant
P22102,GART,0.8591027359100503,0.0633941952976579,0.4599799269233249,False,False,Not Significant
P22234,PAICS,0.8169685782415028,0.2069155560765487,0.5677662738310136,False,False,Not Significant
